year,category,overallMotivation,id,motivation,share,Full Name
1945,medicine,,339,"""for the discovery of penicillin and its curative effect in various infectious diseases""",3,Sir Alexander Fleming
1945,medicine,,340,"""for the discovery of penicillin and its curative effect in various infectious diseases""",3,Ernst B. Chain
1945,medicine,,341,"""for the discovery of penicillin and its curative effect in various infectious diseases""",3,Sir Howard Florey
1944,chemistry,,202,"""for his discovery of the fission of heavy nuclei""",1,Otto Hahn
1944,literature,,614,"""for the rare strength and fertility of his poetic imagination with which is combined an intellectual curiosity of wide scope and a bold freshly creative style""",1,Johannes V. Jensen
1944,peace,,482,"""for the great work it has performed during the war on behalf of humanity""",1,International Committee of the Red Cross 
1944,physics,,49,"""for his resonance method for recording the magnetic properties of atomic nuclei""",1,Isidor Isaac Rabi
1944,medicine,,337,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",2,Joseph Erlanger
1944,medicine,,338,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",2,Herbert S. Gasser
1943,chemistry,,201,"""for his work on the use of isotopes as tracers in the study of chemical processes""",1,George de Hevesy
1943,physics,,48,"""for his contribution to the development of the molecular ray method and his discovery of the magnetic moment of the proton""",1,Otto Stern
1943,medicine,,335,"""for his discovery of vitamin K""",2,Henrik Dam
1943,medicine,,336,"""for his discovery of the chemical nature of vitamin K""",2,Edward A. Doisy
1939,chemistry,,199,"""for his work on sex hormones""",2,Adolf Butenandt
1939,chemistry,,200,"""for his work on polymethylenes and higher terpenes""",2,Leopold Ruzicka
1939,literature,,613,"""for his deep understanding of his country's peasantry and the exquisite art with which he has portrayed their way of life and their relationship with Nature""",1,Frans Eemil Sillanpää
1939,physics,,47,"""for the invention and development of the cyclotron and for results obtained with it especially with regard to artificial radioactive elements""",1,Ernest Lawrence
1939,medicine,,334,"""for the discovery of the antibacterial effects of prontosil""",1,Gerhard Domagk
1938,chemistry,,198,"""for his work on carotenoids and vitamins""",1,Richard Kuhn
1938,literature,,610,"""for her rich and truly epic descriptions of peasant life in China and for her biographical masterpieces""",1,Pearl Buck
1938,peace,,503,"""for having carried on the work of Fridtjof Nansen to the benefit of refugees across Europe""",1,Nansen International Office for Refugees 
1938,physics,,46,"""for his demonstrations of the existence of new radioactive elements produced by neutron irradiation and for his related discovery of nuclear reactions brought about by slow neutrons""",1,Enrico Fermi
1938,medicine,,333,"""for the discovery of the role played by the sinus and aortic mechanisms in the regulation of respiration""",1,Corneille Heymans
1937,chemistry,,196,"""for his investigations on carbohydrates and vitamin C""",2,Norman Haworth
1937,chemistry,,197,"""for his investigations on carotenoids flavins and vitamins A and B2""",2,Paul Karrer
1937,literature,,609,"""for the artistic power and truth with which he has depicted human conflict as well as some fundamental aspects of contemporary life in his novel-cycle <I>Les Thibault</I>""",1,Roger Martin du Gard
1937,peace,,502,"""for his tireless effort in support of the League of Nations disarmament and peace""",1,Robert Cecil
1937,physics,,44,"""for their experimental discovery of the diffraction of electrons by crystals""",2,Clinton Davisson
1937,physics,,45,"""for their experimental discovery of the diffraction of electrons by crystals""",2,George Paget Thomson
1937,medicine,,332,"""for his discoveries in connection with the biological combustion processes with special reference to vitamin C and the catalysis of fumaric acid""",1,Albert Szent-Györgyi
1936,chemistry,,195,"""for his contributions to our knowledge of molecular structure through his investigations on dipole moments and on the diffraction of X-rays and electrons in gases""",1,Peter Debye
1936,literature,,608,"""for the power honesty and deep-felt emotions of his dramatic works which embody an original concept of tragedy""",1,Eugene O'Neill
1936,peace,,501,"""for his role as father of the Argentine Antiwar Pact of 1933 which he also used as a means to mediate peace between Paraguay and Bolivia in 1935""",1,Carlos Saavedra Lamas
1936,physics,,42,"""for his discovery of cosmic radiation""",2,Victor F. Hess
1936,physics,,43,"""for his discovery of the positron""",2,Carl D. Anderson
1936,medicine,,330,"""for their discoveries relating to chemical transmission of nerve impulses""",2,Sir Henry Dale
1936,medicine,,331,"""for their discoveries relating to chemical transmission of nerve impulses""",2,Otto Loewi
1935,chemistry,,193,"""in recognition of their synthesis of new radioactive elements""",2,Frédéric Joliot
1935,chemistry,,194,"""in recognition of their synthesis of new radioactive elements""",2,Irène Joliot-Curie
1935,peace,,500,"""for his burning love for freedom of thought and expression and his valuable contribution to the cause of peace""",1,Carl von Ossietzky
1935,physics,,41,"""for the discovery of the neutron""",1,James Chadwick
1935,medicine,,329,"""for his discovery of the organizer effect in embryonic development""",1,Hans Spemann
1934,chemistry,,192,"""for his discovery of heavy hydrogen""",1,Harold C. Urey
1934,literature,,607,"""for his bold and ingenious revival of dramatic and scenic art""",1,Luigi Pirandello
1934,peace,,499,"""for his untiring struggle and his courageous efforts as Chairman of the League of Nations Disarmament Conference 1931-34""",1,Arthur Henderson
1934,medicine,,326,"""for their discoveries concerning liver therapy in cases of anaemia""",3,George H. Whipple
1934,medicine,,327,"""for their discoveries concerning liver therapy in cases of anaemia""",3,George R. Minot
1934,medicine,,328,"""for their discoveries concerning liver therapy in cases of anaemia""",3,William P. Murphy
1933,literature,,606,"""for the strict artistry with which he has carried on the classical Russian traditions in prose writing""",1,Ivan Bunin
1933,peace,,498,"""for having exposed by his pen the illusion of war and presented a convincing plea for international cooperation and peace""",1,Sir Norman Angell
1933,physics,,39,"""for the discovery of new productive forms of atomic theory""",2,Erwin Schrödinger
1933,physics,,40,"""for the discovery of new productive forms of atomic theory""",2,Paul A.M. Dirac
1933,medicine,,325,"""for his discoveries concerning the role played by the chromosome in heredity""",1,Thomas H. Morgan
1932,chemistry,,191,"""for his discoveries and investigations in surface chemistry""",1,Irving Langmuir
1932,literature,,605,"""for his distinguished art of narration which takes its highest form in <I>The Forsyte Saga</I>""",1,John Galsworthy
1932,physics,,38,"""for the creation of quantum mechanics the application of which has inter alia led to the discovery of the allotropic forms of hydrogen""",1,Werner Heisenberg
1932,medicine,,323,"""for their discoveries regarding the functions of neurons""",2,Sir Charles Sherrington
1932,medicine,,324,"""for their discoveries regarding the functions of neurons""",2,Edgar Adrian
1931,chemistry,,189,"""in recognition of their contributions to the invention and development of chemical high pressure methods""",2,Carl Bosch
1931,chemistry,,190,"""in recognition of their contributions to the invention and development of chemical high pressure methods""",2,Friedrich Bergius
1931,literature,,604,"""The poetry of Erik Axel Karlfeldt""",1,Erik Axel Karlfeldt
1931,peace,,496,"""for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind""",2,Jane Addams
1931,peace,,497,"""for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind""",2,Nicholas Murray Butler
1931,medicine,,322,"""for his discovery of the nature and mode of action of the respiratory enzyme""",1,Otto Warburg
1930,chemistry,,188,"""for his researches into the constitution of haemin and chlorophyll and especially for his synthesis of haemin""",1,Hans Fischer
1930,literature,,603,"""for his vigorous and graphic art of description and his ability to create with wit and humour new types of characters""",1,Sinclair Lewis
1930,peace,,495,"""for promoting Christian unity and helping create 'that new attitude of mind which is necessary if peace between nations is to become reality'""",1,Nathan Söderblom
1930,physics,,37,"""for his work on the scattering of light and for the discovery of the effect named after him""",1,Sir Chandrasekhara Venkata Raman
1930,medicine,,321,"""for his discovery of human blood groups""",1,Karl Landsteiner
1929,chemistry,,186,"""for their investigations on the fermentation of sugar and fermentative enzymes""",2,Arthur Harden
1929,chemistry,,187,"""for their investigations on the fermentation of sugar and fermentative enzymes""",2,Hans von Euler-Chelpin
1929,literature,,602,"""principally for his great novel <I>Buddenbrooks</I> which has won steadily increased recognition as one of the classic works of contemporary literature""",1,Thomas Mann
1929,peace,,494,"""for his crucial role in bringing about the Briand-Kellogg Pact""",1,Frank B. Kellogg
1929,physics,,36,"""for his discovery of the wave nature of electrons""",1,Louis de Broglie
1929,medicine,,319,"""for his discovery of the antineuritic vitamin""",2,Christiaan Eijkman
1929,medicine,,320,"""for his discovery of the growth-stimulating vitamins""",2,Sir Frederick Hopkins
1928,chemistry,,185,"""for the services rendered through his research into the constitution of the sterols and their connection with the vitamins""",1,Adolf Windaus
1928,literature,,601,"""principally for her powerful descriptions of Northern life during the Middle Ages""",1,Sigrid Undset
1928,physics,,35,"""for his work on the thermionic phenomenon and especially for the discovery of the law named after him""",1,Owen Willans Richardson
1928,medicine,,318,"""for his work on typhus""",1,Charles Nicolle
1927,chemistry,,184,"""for his investigations of the constitution of the bile acids and related substances""",1,Heinrich Wieland
1927,literature,,600,"""in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented""",1,Henri Bergson
1927,peace,,492,"""for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation""",2,Ferdinand Buisson
1927,peace,,493,"""for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation""",2,Ludwig Quidde
1927,physics,,33,"""for his discovery of the effect named after him""",2,Arthur H. Compton
1927,physics,,34,"""for his method of making the paths of electrically charged particles visible by condensation of vapour""",2,C.T.R. Wilson
1927,medicine,,317,"""for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica""",1,Julius Wagner-Jauregg
1926,chemistry,,183,"""for his work on disperse systems""",1,The Svedberg
1926,literature,,597,"""for her idealistically inspired writings which with plastic clarity picture the life on her native island and with depth and sympathy deal with human problems in general""",1,Grazia Deledda
1926,peace,,490,"""for their crucial role in bringing about the Locarno Treaty""",2,Aristide Briand
1926,peace,,491,"""for their crucial role in bringing about the Locarno Treaty""",2,Gustav Stresemann
1926,physics,,32,"""for his work on the discontinuous structure of matter and especially for his discovery of sedimentation equilibrium""",1,Jean Baptiste Perrin
1926,medicine,,316,"""for his discovery of the Spiroptera carcinoma""",1,Johannes Fibiger
1925,chemistry,,182,"""for his demonstration of the heterogenous nature of colloid solutions and for the methods he used which have since become fundamental in modern colloid chemistry""",1,Richard Zsigmondy
1925,literature,,596,"""for his work which is marked by both idealism and humanity its stimulating satire often being infused with a singular poetic beauty""",1,George Bernard Shaw
1925,peace,,488,"""for his crucial role in bringing about the Locarno Treaty""",2,Sir Austen Chamberlain
1925,peace,,489,"""for his crucial role in bringing about the Dawes Plan""",2,Charles G. Dawes
1925,physics,,30,"""for their discovery of the laws governing the impact of an electron upon an atom""",2,James Franck
1925,physics,,31,"""for their discovery of the laws governing the impact of an electron upon an atom""",2,Gustav Hertz
1924,literature,,594,"""for his great national epic <I>The Peasants</I>""",1,Wladyslaw Reymont
1924,physics,,29,"""for his discoveries and research in the field of X-ray spectroscopy""",1,Manne Siegbahn
1924,medicine,,315,"""for his discovery of the mechanism of the electrocardiogram""",1,Willem Einthoven
1923,chemistry,,181,"""for his invention of the method of micro-analysis of organic substances""",1,Fritz Pregl
1923,literature,,593,"""for his always inspired poetry which in a highly artistic form gives expression to the spirit of a whole nation""",1,William Butler Yeats
1923,physics,,28,"""for his work on the elementary charge of electricity and on the photoelectric effect""",1,Robert A. Millikan
1923,medicine,,313,"""for the discovery of insulin""",2,Frederick G. Banting
1923,medicine,,314,"""for the discovery of insulin""",2,John Macleod
1922,chemistry,,180,"""for his discovery by means of his mass spectrograph of isotopes in a large number of non-radioactive elements and for his enunciation of the whole-number rule""",1,Francis W. Aston
1922,literature,,592,"""for the happy manner in which he has continued the illustrious traditions of the Spanish drama""",1,Jacinto Benavente
1922,peace,,487,"""for his leading role in the repatriation of prisoners of war in international relief work and as the League of Nations' High Commissioner for refugees""",1,Fridtjof Nansen
1922,physics,,27,"""for his services in the investigation of the structure of atoms and of the radiation emanating from them""",1,Niels Bohr
1922,medicine,,311,"""for his discovery relating to the production of heat in the muscle""",2,Archibald V. Hill
1922,medicine,,312,"""for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle""",2,Otto Meyerhof
1921,chemistry,,179,"""for his contributions to our knowledge of the chemistry of radioactive substances and his investigations into the origin and nature of isotopes""",1,Frederick Soddy
1921,literature,,590,"""in recognition of his brilliant literary achievements characterized as they are by a nobility of style a profound human sympathy grace and a true Gallic temperament""",1,Anatole France
1921,peace,,485,"""for their lifelong contributions to the cause of peace and organized internationalism""",2,Hjalmar Branting
1921,peace,,486,"""for their lifelong contributions to the cause of peace and organized internationalism""",2,Christian Lange
1921,physics,,26,"""for his services to Theoretical Physics and especially for his discovery of the law of the photoelectric effect""",1,Albert Einstein
1920,chemistry,,178,"""in recognition of his work in thermochemistry""",1,Walther Nernst
1920,literature,,589,"""for his monumental work <I>Growth of the Soil</I>""",1,Knut Hamsun
1920,peace,,484,"""for his longstanding contribution to the cause of peace and justice and his prominent role in the establishment of the League of Nations""",1,Léon Bourgeois
1920,physics,,25,"""in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys""",1,Charles Edouard Guillaume
1920,medicine,,310,"""for his discovery of the capillary motor regulating mechanism""",1,August Krogh
1919,literature,,588,"""in special appreciation of his epic <I>Olympian Spring</I>""",1,Carl Spitteler
1919,peace,,483,"""for his role as founder of the League of Nations""",1,Woodrow Wilson
1919,physics,,24,"""for his discovery of the Doppler effect in canal rays and the splitting of spectral lines in electric fields""",1,Johannes Stark
1919,medicine,,309,"""for his discoveries relating to immunity""",1,Jules Bordet
1918,chemistry,,177,"""for the synthesis of ammonia from its elements""",1,Fritz Haber
1918,physics,,23,"""in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta""",1,Max Planck
1917,literature,,586,"""for his varied and rich poetry which is inspired by lofty ideals""",2,Karl Gjellerup
1917,literature,,587,"""for his authentic descriptions of present-day life in Denmark""",2,Henrik Pontoppidan
1917,peace,,482,"""for the efforts to take care of wounded soldiers and prisoners of war and their families""",1,International Committee of the Red Cross 
1917,physics,,22,"""for his discovery of the characteristic R&ouml;ntgen radiation of the elements""",1,Charles Glover Barkla
1916,literature,,585,"""in recognition of his significance as the leading representative of a new era in our literature""",1,Verner von Heidenstam
1915,chemistry,,176,"""for his researches on plant pigments especially chlorophyll""",1,Richard Willstätter
1915,literature,,584,"""as a tribute to the lofty idealism of his literary production and to the sympathy and love of truth with which he has described different types of human beings""",1,Romain Rolland
1915,physics,,20,"""for their services in the analysis of crystal structure by means of X-rays""",2,William Bragg
1915,physics,,21,"""for their services in the analysis of crystal structure by means of X-rays""",2,Lawrence Bragg
1914,chemistry,,175,"""in recognition of his accurate determinations of the atomic weight of a large number of chemical elements""",1,Theodore W. Richards
1914,physics,,19,"""for his discovery of the diffraction of X-rays by crystals""",1,Max von Laue
1914,medicine,,308,"""for his work on the physiology and pathology of the vestibular apparatus""",1,Robert Bárány
1913,chemistry,,174,"""in recognition of his work on the linkage of atoms in molecules by which he has thrown new light on earlier investigations and opened up new fields of research especially in inorganic chemistry""",1,Alfred Werner
1913,literature,,583,"""because of his profoundly sensitive fresh and beautiful verse by which with consummate skill he has made his poetic thought expressed in his own English words a part of the literature of the West""",1,Rabindranath Tagore
1913,peace,,481,"""for his unparalleled contribution to the organization of peaceful internationalism""",1,Henri La Fontaine
1913,physics,,18,"""for his investigations on the properties of matter at low temperatures which led inter alia to the production of liquid helium""",1,Heike Kamerlingh Onnes
1913,medicine,,307,"""in recognition of his work on anaphylaxis""",1,Charles Richet
1912,chemistry,,172,"""for the discovery of the so-called Grignard reagent which in recent years has greatly advanced the progress of organic chemistry""",2,Victor Grignard
1912,chemistry,,173,"""for his method of hydrogenating organic compounds in the presence of finely disintegrated metals whereby the progress of organic chemistry has been greatly advanced in recent years""",2,Paul Sabatier
1912,literature,,582,"""primarily in recognition of his fruitful varied and outstanding production in the realm of dramatic art""",1,Gerhart Hauptmann
1912,peace,,480,"""for bringing about better understanding between the countries of North and South America and initiating important arbitration agreements between the United States and other countries""",1,Elihu Root
1912,physics,,17,"""for his invention of automatic regulators for use in conjunction with gas accumulators for illuminating lighthouses and buoys""",1,Gustaf Dalén
1912,medicine,,306,"""in recognition of his work on vascular suture and the transplantation of blood vessels and organs""",1,Alexis Carrel
1911,chemistry,,6,"""in recognition of her services to the advancement of chemistry by the discovery of the elements radium and polonium by the isolation of radium and the study of the nature and compounds of this remarkable element""",1,Marie Curie
1911,literature,,581,"""in appreciation of his many-sided literary activities and especially of his dramatic works which are distinguished by a wealth of imagination and by a poetic fancy which reveals sometimes in the guise of a fairy tale a deep inspiration while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations""",1,Maurice Maeterlinck
1911,peace,,478,"""for his role as co-founder of the Institut de droit international initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague and pioneer in the field of international legal relations""",2,Tobias Asser
1911,peace,,479,"""for his effort to expose and fight what he considers to be the main cause of war namely the anarchy in international relations""",2,Alfred Fried
1911,physics,,16,"""for his discoveries regarding the laws governing the radiation of heat""",1,Wilhelm Wien
1911,medicine,,305,"""for his work on the dioptrics of the eye""",1,Allvar Gullstrand
1910,chemistry,,169,"""in recognition of his services to organic chemistry and the chemical industry by his pioneer work in the field of alicyclic compounds""",1,Otto Wallach
1910,literature,,580,"""as a tribute to the consummate artistry permeated with idealism which he has demonstrated during his long productive career as a lyric poet dramatist novelist and writer of world-renowned short stories""",1,Paul Heyse
1910,peace,,477,"""for acting as a link between the peace societies of the various countries and helping them to organize the world rallies of the international peace movement""",1,Permanent International Peace Bureau 
1910,physics,,15,"""for his work on the equation of state for gases and liquids""",1,Johannes Diderik van der Waals
1910,medicine,,304,"""in recognition of the contributions to our knowledge of cell chemistry made through his work on proteins including the nucleic substances""",1,Albrecht Kossel
1909,chemistry,,168,"""in recognition of his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction""",1,Wilhelm Ostwald
1909,literature,,579,"""in appreciation of the lofty idealism vivid imagination and spiritual perception that characterize her writings""",1,Selma Lagerlöf
1909,peace,,475,"""for their prominent position in the international movement for peace and arbitration""",2,Auguste Beernaert
1909,peace,,476,"""for their prominent position in the international movement for peace and arbitration""",2,Paul Henri d'Estournelles de Constant
1909,physics,,13,"""in recognition of their contributions to the development of wireless telegraphy""",2,Guglielmo Marconi
1909,physics,,14,"""in recognition of their contributions to the development of wireless telegraphy""",2,Ferdinand Braun
1909,medicine,,303,"""for his work on the physiology pathology and surgery of the thyroid gland""",1,Theodor Kocher
1908,chemistry,,167,"""for his investigations into the disintegration of the elements and the chemistry of radioactive substances""",1,Ernest Rutherford
1908,literature,,578,"""in recognition of his earnest search for truth his penetrating power of thought his wide range of vision and the warmth and strength in presentation with which in his numerous works he has vindicated and developed an idealistic philosophy of life""",1,Rudolf Eucken
1908,peace,,473,"""for their long time work for the cause of peace as politicians peace society leaders orators and authors""",2,Klas Pontus Arnoldson
1908,peace,,474,"""for their long time work for the cause of peace as politicians peace society leaders orators and authors""",2,Fredrik Bajer
1908,physics,,12,"""for his method of reproducing colours photographically based on the phenomenon of interference""",1,Gabriel Lippmann
1908,medicine,,301,"""in recognition of their work on immunity""",2,Ilya Mechnikov
1908,medicine,,302,"""in recognition of their work on immunity""",2,Paul Ehrlich
1907,chemistry,,166,"""for his biochemical researches and his discovery of cell-free fermentation""",1,Eduard Buchner
1907,literature,,577,"""in consideration of the power of observation originality of imagination virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author""",1,Rudyard Kipling
1907,peace,,471,"""for his work in the press and in peace meetings both public and private for an understanding between France and Italy""",2,Ernesto Teodoro Moneta
1907,peace,,472,"""for his decisive influence upon the conduct and outcome of the Hague and Geneva Conferences""",2,Louis Renault
1907,physics,,11,"""for his optical precision instruments and the spectroscopic and metrological investigations carried out with their aid""",1,Albert A. Michelson
1907,medicine,,300,"""in recognition of his work on the role played by protozoa in causing diseases""",1,Alphonse Laveran
1906,chemistry,,165,"""in recognition of the great services rendered by him in his investigation and isolation of the element fluorine and for the adoption in the service of science of the electric furnace called after him""",1,Henri Moissan
1906,literature,,576,"""not only in consideration of his deep learning and critical research but above all as a tribute to the creative energy freshness of style and lyrical force which characterize his poetic masterpieces""",1,Giosuè Carducci
1906,peace,,470,"""for his role in bringing to an end the bloody war recently waged between two of the world's great powers Japan and Russia""",1,Theodore Roosevelt
1906,physics,,10,"""in recognition of the great merits of his theoretical and experimental investigations on the conduction of electricity by gases""",1,J.J. Thomson
1906,medicine,,298,"""in recognition of their work on the structure of the nervous system""",2,Camillo Golgi
1906,medicine,,299,"""in recognition of their work on the structure of the nervous system""",2,Santiago Ramón y Cajal
1905,chemistry,,164,"""in recognition of his services in the advancement of organic chemistry and the chemical industry through his work on organic dyes and hydroaromatic compounds""",1,Adolf von Baeyer
1905,literature,,575,"""because of his outstanding merits as an epic writer""",1,Henryk Sienkiewicz
1905,peace,,468,"""for her audacity to oppose the horrors of war""",1,Bertha von Suttner
1905,physics,,9,"""for his work on cathode rays""",1,Philipp Lenard
1905,medicine,,297,"""for his investigations and discoveries in relation to tuberculosis""",1,Robert Koch
1904,chemistry,,163,"""in recognition of his services in the discovery of the inert gaseous elements in air and his determination of their place in the periodic system""",1,Sir William Ramsay
1904,literature,,573,"""in recognition of the fresh originality and true inspiration of his poetic production which faithfully reflects the natural scenery and native spirit of his people and in addition his significant work as a Proven&ccedil;al philologist""",2,Frédéric Mistral
1904,literature,,574,"""in recognition of the numerous and brilliant compositions which in an individual and original manner have revived the great traditions of the Spanish drama""",2,José Echegaray
1904,peace,,467,"""for its striving in public law to develop peaceful ties between nations and to make the laws of war more humane""",1,Institute of International Law 
1904,physics,,8,"""for his investigations of the densities of the most important gases and for his discovery of argon in connection with these studies""",1,Lord Rayleigh
1904,medicine,,296,"""in recognition of his work on the physiology of digestion through which knowledge on vital aspects of the subject has been transformed and enlarged""",1,Ivan Pavlov
1903,chemistry,,162,"""in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation""",1,Svante Arrhenius
1903,literature,,572,"""as a tribute to his noble magnificent and versatile poetry which has always been distinguished by both the freshness of its inspiration and the rare purity of its spirit""",1,Bjørnstjerne Bjørnson
1903,peace,,466,"""for his longstanding and devoted effort in favour of the ideas of peace and arbitration""",1,Randal Cremer
1903,physics,,4,"""in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity""",2,Henri Becquerel
1903,physics,,5,"""in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel""",4,Pierre Curie
1903,physics,,6,"""in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel""",4,Marie Curie
1903,medicine,,295,"""in recognition of his contribution to the treatment of diseases especially lupus vulgaris with concentrated light radiation whereby he has opened a new avenue for medical science""",1,Niels Ryberg Finsen
1902,chemistry,,161,"""in recognition of the extraordinary services he has rendered by his work on sugar and purine syntheses""",1,Emil Fischer
1902,literature,,571,"""the greatest living master of the art of historical writing with special reference to his monumental work <I>A history of Rome</I>""",1,Theodor Mommsen
1902,peace,,464,"""for his untiring and skilful directorship of the Bern Peace Bureau""",2,Élie Ducommun
1902,peace,,465,"""for his eminently practical administration of the Inter-Parliamentary Union""",2,Albert Gobat
1902,physics,,2,"""in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena""",2,Hendrik A. Lorentz
1902,physics,,3,"""in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena""",2,Pieter Zeeman
1902,medicine,,294,"""for his work on malaria by which he has shown how it enters the organism and thereby has laid the foundation for successful research on this disease and methods of combating it""",1,Ronald Ross
1901,chemistry,,160,"""in recognition of the extraordinary services he has rendered by the discovery of the laws of chemical dynamics and osmotic pressure in solutions""",1,Jacobus H. van 't Hoff
1901,literature,,569,"""in special recognition of his poetic composition which gives evidence of lofty idealism artistic perfection and a rare combination of the qualities of both heart and intellect""",1,Sully Prudhomme
1901,peace,,462,"""for his humanitarian efforts to help wounded soldiers and create international understanding""",2,Henry Dunant
1901,peace,,463,"""for his lifelong work for international peace conferences diplomacy and arbitration""",2,Frédéric Passy
1901,physics,,1,"""in recognition of the extraordinary services he has rendered by the discovery of the remarkable rays subsequently named after him""",1,Wilhelm Conrad Röntgen
1901,medicine,,293,"""for his work on serum therapy especially its application against diphtheria by which he has opened a new road in the domain of medical science and thereby placed in the hands of the physician a victorious weapon against illness and deaths""",1,Emil von Behring
